"","MIMAT0000062","MIMAT0000063","MIMAT0000064","MIMAT0000065","MIMAT0000066","MIMAT0000067","MIMAT0000414","MIMAT0000415","MIMAT0000416","MIMAT0000098","MIMAT0000099","MIMAT0000101","MIMAT0000102","MIMAT0000103","MIMAT0000680","MIMAT0000104","MIMAT0000253","MIMAT0000254","MIMAT0005823","MIMAT0005824","MIMAT0005825","MIMAT0005826","MIMAT0005827","MIMAT0005828","MIMAT0005798","MIMAT0005955","MIMAT0005863","MIMAT0005864","MIMAT0005866","MIMAT0005868","MIMAT0005869","MIMAT0005870","MIMAT0000421","MIMAT0005573","MIMAT0005577","MIMAT0005580","MIMAT0005583","MIMAT0005586","MIMAT0005588","MIMAT0005591","MIMAT0000422","MIMAT0005894","MIMAT0005896","MIMAT0005897","MIMAT0005898","MIMAT0005899","MIMAT0005900","MIMAT0005902","MIMAT0005903","MIMAT0005944","MIMAT0005904","MIMAT0005905","MIMAT0005906","MIMAT0005907","MIMAT0005908","MIMAT0005909","MIMAT0005910","MIMAT0004602","MIMAT0000443","MIMAT0000423","MIMAT0000445","MIMAT0005911","MIMAT0005913","MIMAT0005914","MIMAT0005915","MIMAT0005920","MIMAT0005922","MIMAT0005923","MIMAT0005796","MIMAT0005925","MIMAT0000446","MIMAT0005927","MIMAT0005938","MIMAT0005929","MIMAT0004604","MIMAT0005930","MIMAT0005933","MIMAT0005936","MIMAT0005937","MIMAT0000424","MIMAT0005946","MIMAT0005939","MIMAT0005940","MIMAT0005799","MIMAT0005941","MIMAT0005876","MIMAT0005877","MIMAT0005878","MIMAT0005942","MIMAT0005879","MIMAT0005880","MIMAT0005881","MIMAT0005943","MIMAT0005883","MIMAT0004605","MIMAT0005884","MIMAT0000242","MIMAT0005794","MIMAT0005886","MIMAT0005800","MIMAT0005887","MIMAT0005797","MIMAT0005890","MIMAT0005891","MIMAT0005893","MIMAT0005950","MIMAT0005951","MIMAT0005947","MIMAT0000425","MIMAT0000691","MIMAT0000426","MIMAT0005952","MIMAT0005953","MIMAT0005795","MIMAT0000770","MIMAT0000447","MIMAT0000428","MIMAT0000758","MIMAT0000448","MIMAT0000429","MIMAT0000430","MIMAT0000250","MIMAT0004597","MIMAT0000431","MIMAT0000432","MIMAT0000434","MIMAT0000433","MIMAT0000435","MIMAT0000436","MIMAT0000437","MIMAT0007347","MIMAT0000449","MIMAT0004766","MIMAT0002809","MIMAT0000251","MIMAT0007348","MIMAT0004928","MIMAT0000243","MIMAT0000759","MIMAT0000450","MIMAT0000451","MIMAT0000757","MIMAT0000438","MIMAT0000439","MIMAT0007399","MIMAT0007400","MIMAT0007401","MIMAT0000452","MIMAT0000646","MIMAT0000068","MIMAT0000417","MIMAT0000069","MIMAT0000256","MIMAT0000257","MIMAT0000258","MIMAT0006765","MIMAT0000261","MIMAT0000454","MIMAT0000455","MIMAT0000262","MIMAT0004613","MIMAT0000457","MIMAT0000072","MIMAT0001412","MIMAT0000458","MIMAT0007881","MIMAT0007883","MIMAT0004929","MIMAT0000440","MIMAT0007884","MIMAT0007885","MIMAT0007887","MIMAT0007888","MIMAT0007889","MIMAT0007892","MIMAT0000222","MIMAT0000459","MIMAT0004614","MIMAT0002819","MIMAT0000460","MIMAT0000461","MIMAT0000226","MIMAT0001080","MIMAT0000227","MIMAT0000228","MIMAT0000232","MIMAT0000231","MIMAT0000074","MIMAT0000682","MIMAT0000318","MIMAT0000617","MIMAT0002811","MIMAT0000264","MIMAT0000265","MIMAT0000266","MIMAT0000462","MIMAT0000241","MIMAT0004960","MIMAT0000075","MIMAT0000076","MIMAT0000267","MIMAT0000268","MIMAT0000269","MIMAT0000271","MIMAT0000272","MIMAT0000273","MIMAT0000274","MIMAT0000275","MIMAT0004567","MIMAT0004675","MIMAT0000276","MIMAT0000077","MIMAT0000277","MIMAT0004908","MIMAT0004915","MIMAT0000278","MIMAT0000279","MIMAT0000280","MIMAT0000281","MIMAT0000078","MIMAT0000418","MIMAT0000080","MIMAT0000081","MIMAT0000082","MIMAT0000083","MIMAT0000084","MIMAT0004502","MIMAT0000085","MIMAT0004679","MIMAT0000690","MIMAT0004450","MIMAT0004901","MIMAT0000687","MIMAT0002890","MIMAT0000086","MIMAT0000100","MIMAT0000681","MIMAT0004903","MIMAT0000688","MIMAT0004958","MIMAT0000684","MIMAT0000715","MIMAT0000717","MIMAT0000718","MIMAT0005931","MIMAT0005932","MIMAT0000087","MIMAT0000420","MIMAT0000244","MIMAT0000245","MIMAT0000692","MIMAT0000089","MIMAT0000090","MIMAT0000510","MIMAT0005792","MIMAT0005793","MIMAT0006764","MIMAT0000755","MIMAT0004696","MIMAT0000762","MIMAT0000761","MIMAT0000756","MIMAT0000752","MIMAT0001629","MIMAT0000751","MIMAT0004693","MIMAT0000760","MIMAT0004700","MIMAT0000765","MIMAT0000754","MIMAT0004695","MIMAT0004701","MIMAT0004702","MIMAT0000764","MIMAT0000091","MIMAT0003301","MIMAT0004692","MIMAT0000753","MIMAT0004694","MIMAT0000773","MIMAT0000255","MIMAT0004676","MIMAT0004677","MIMAT0000686","MIMAT0004682","MIMAT0000703","MIMAT0004683","MIMAT0000705","MIMAT0000707","MIMAT0000710","MIMAT0000719","MIMAT0000721","MIMAT0001621","MIMAT0000722","MIMAT0000723","MIMAT0004687","MIMAT0000724","MIMAT0000726","MIMAT0000727","MIMAT0004955","MIMAT0000728","MIMAT0000729","MIMAT0002172","MIMAT0000720","MIMAT0000730","MIMAT0000732","MIMAT0000733","MIMAT0000735","MIMAT0000737","MIMAT0000738","MIMAT0001075","MIMAT0001639","MIMAT0001638","MIMAT0002171","MIMAT0002170","MIMAT0003339","MIMAT0001339","MIMAT0001340","MIMAT0004748","MIMAT0001341","MIMAT0003393","MIMAT0001536","MIMAT0001625","MIMAT0002814","MIMAT0001627","MIMAT0001532","MIMAT0001541","MIMAT0003327","MIMAT0001545","MIMAT0004910","MIMAT0004909","MIMAT0001631","MIMAT0001635","MIMAT0001630","MIMAT0003885","MIMAT0004784","MIMAT0003150","MIMAT0002173","MIMAT0004761","MIMAT0002174","MIMAT0002176","MIMAT0002175","MIMAT0004762","MIMAT0002178","MIMAT0003180","MIMAT0004763","MIMAT0002805","MIMAT0002806","MIMAT0004764","MIMAT0004765","MIMAT0002807","MIMAT0002812","MIMAT0003161","MIMAT0002816","MIMAT0002817","MIMAT0002818","MIMAT0002820","MIMAT0002824","MIMAT0004772","MIMAT0002870","MIMAT0004773","MIMAT0004774","MIMAT0002874","MIMAT0002875","MIMAT0002876","MIMAT0002878","MIMAT0002879","MIMAT0002880","MIMAT0004778","MIMAT0004975","MIMAT0002881","MIMAT0004779","MIMAT0002882","MIMAT0002808","MIMAT0002823","MIMAT0002822","MIMAT0004777","MIMAT0002877","MIMAT0005788","MIMAT0002883","MIMAT0002827","MIMAT0002826","MIMAT0006778","MIMAT0004770","MIMAT0002859","MIMAT0002852","MIMAT0002857","MIMAT0002866","MIMAT0002844","MIMAT0002848","MIMAT0002864","MIMAT0002861","MIMAT0002842","MIMAT0002837","MIMAT0002832","MIMAT0002853","MIMAT0002829","MIMAT0002834","MIMAT0002833","MIMAT0002843","MIMAT0002846","MIMAT0002856","MIMAT0002855","MIMAT0002825","MIMAT0002830","MIMAT0002858","MIMAT0002854","MIMAT0002868","MIMAT0002840","MIMAT0002850","MIMAT0002839","MIMAT0002838","MIMAT0002845","MIMAT0002835","MIMAT0004780","MIMAT0003163","MIMAT0004920","MIMAT0003389","MIMAT0003340","MIMAT0004954","MIMAT0003164","MIMAT0003165","MIMAT0003251","MIMAT0004803","MIMAT0003254","MIMAT0004798","MIMAT0004806","MIMAT0003323","MIMAT0004812","MIMAT0005874","MIMAT0005895","MIMAT0005912","MIMAT0005928","MIMAT0005935","MIMAT0005875","MIMAT0005882","MIMAT0005889","MIMAT0005917","MIMAT0005919","MIMAT0005934","MIMAT0003333","MIMAT0004800","MIMAT0003214","MIMAT0003233","MIMAT0003216","MIMAT0003217","MIMAT0003219","MIMAT0004793","MIMAT0003220","MIMAT0003221","MIMAT0003222","MIMAT0003223","MIMAT0003225","MIMAT0003226","MIMAT0003227","MIMAT0003228","MIMAT0003230","MIMAT0003231","MIMAT0003232","MIMAT0003234","MIMAT0003235","MIMAT0003236","MIMAT0003237","MIMAT0003238","MIMAT0003239","MIMAT0004795","MIMAT0004796","MIMAT0003241","MIMAT0003242","MIMAT0003243","MIMAT0003244","MIMAT0003245","MIMAT0003246","MIMAT0004797","MIMAT0003247","MIMAT0003248","MIMAT0003249","MIMAT0003252","MIMAT0003253","MIMAT0003255","MIMAT0004799","MIMAT0004801","MIMAT0003258","MIMAT0003259","MIMAT0003260","MIMAT0004802","MIMAT0003263","MIMAT0003264","MIMAT0003265","MIMAT0003266","MIMAT0003267","MIMAT0003268","MIMAT0003269","MIMAT0003270","MIMAT0003271","MIMAT0003273","MIMAT0003274","MIMAT0003275","MIMAT0003276","MIMAT0003277","MIMAT0003278","MIMAT0003279","MIMAT0003280","MIMAT0003281","MIMAT0003282","MIMAT0003283","MIMAT0004804","MIMAT0004805","MIMAT0003286","MIMAT0003288","MIMAT0003289","MIMAT0003291","MIMAT0003292","MIMAT0004807","MIMAT0003294","MIMAT0003295","MIMAT0003296","MIMAT0004809","MIMAT0004810","MIMAT0003299","MIMAT0003300","MIMAT0003302","MIMAT0003303","MIMAT0003304","MIMAT0003305","MIMAT0003306","MIMAT0003307","MIMAT0003308","MIMAT0003309","MIMAT0003310","MIMAT0003311","MIMAT0003312","MIMAT0003313","MIMAT0003314","MIMAT0003315","MIMAT0003316","MIMAT0003317","MIMAT0003318","MIMAT0003319","MIMAT0003320","MIMAT0003321","MIMAT0003322","MIMAT0003328","MIMAT0004814","MIMAT0003330","MIMAT0003331","MIMAT0003332","MIMAT0003335","MIMAT0003336","MIMAT0003337","MIMAT0003338","MIMAT0003324","MIMAT0003325","MIMAT0003326","MIMAT0005867","MIMAT0005949","MIMAT0004952","MIMAT0003881","MIMAT0004819","MIMAT0003880","MIMAT0004284","MIMAT0004926","MIMAT0005954","MIMAT0004945","MIMAT0003879","MIMAT0004957","MIMAT0003945","MIMAT0003888","MIMAT0003883","MIMAT0003882","MIMAT0003887","MIMAT0003886","MIMAT0003948","MIMAT0004185","MIMAT0004953","MIMAT0004911","MIMAT0004923","MIMAT0004922","MIMAT0004925","MIMAT0004924","MIMAT0004949","MIMAT0004948","MIMAT0004947","MIMAT0004906","MIMAT0004905","MIMAT0004951","MIMAT0004916","MIMAT0004921","MIMAT0004912","MIMAT0004902","MIMAT0004907","MIMAT0004918","MIMAT0000441","MIMAT0004971","MIMAT0004972","MIMAT0004974","MIMAT0000092","MIMAT0003218","MIMAT0000093","MIMAT0004976","MIMAT0004977","MIMAT0004978","MIMAT0004979","MIMAT0004980","MIMAT0004981","MIMAT0004982","MIMAT0004986","MIMAT0004987","MIMAT0000094","MIMAT0000095","MIMAT0000096","MIMAT0000097","MIMAT0000689","MIMAT0009448","MIMAT0009449","MIMAT0009450","MIMAT0009451","MIMAT0009452","MIMAT0009453","MIMAT0009454","MIMAT0009977","MIMAT0009978","MIMAT0009979","MIMAT0010133","MIMAT0009206","MIMAT0011156","MIMAT0011158","MIMAT0011160","MIMAT0011162","MIMAT0011775","MIMAT0011777","MIMAT0011778","MIMAT0010251","MIMAT0011163","MIMAT0010357","MIMAT0012734","MIMAT0012735","MIMAT0010497","MIMAT0010364","MIMAT0010313","MIMAT0010367","MIMAT0000427","MIMAT0004697","MIMAT0006767","MIMAT0000456","MIMAT0000263","MIMAT0000073","MIMAT0000419","MIMAT0000772","MIMAT0000736","MIMAT0002888","MIMAT0003272","MIMAT0000252","MIMAT0004913","MIMAT0009150","MIMAT0009149","MIMAT0003390","MIMAT0000999","MIMAT0003420","MIMAT0003422","MIMAT0003421","MIMAT0003423","MIMAT0003424","MIMAT0003426","MIMAT0003713","MIMAT0003714","MIMAT0003716","MIMAT0003715","MIMAT0004835","MIMAT0003717","MIMAT0003718","MIMAT0004836","MIMAT0004744","MIMAT0001000","MIMAT0003720","MIMAT0003719","MIMAT0010131","MIMAT0010130","MIMAT0010132","MIMAT0003411","MIMAT0003412","MIMAT0003413","MIMAT0003415","MIMAT0003414","MIMAT0003416","MIMAT0003417","MIMAT0003419","MIMAT0000995","MIMAT0000997","MIMAT0000998","MIMAT0001577","MIMAT0001578","MIMAT0001574","MIMAT0001576","MIMAT0003343","MIMAT0003342","MIMAT0001581","MIMAT0001583","MIMAT0001582","MIMAT0004756","MIMAT0001584","MIMAT0003341","MIMAT0001579","MIMAT0001580","MIMAT0004480","MIMAT0004478","MIMAT0006017","MIMAT0003744","MIMAT0008399","MIMAT0008398","MIMAT0008400","MIMAT0008402","MIMAT0008401","MIMAT0012595","MIMAT0012597","MIMAT0010205","MIMAT0010202","MIMAT0010204","MIMAT0010203","MIMAT0002179","MIMAT0002181","MIMAT0003712","MIMAT0002183","MIMAT0002193","MIMAT0002192","MIMAT0002191","MIMAT0002190","MIMAT0002189","MIMAT0002188","MIMAT0002187","MIMAT0002186","MIMAT0002185","MIMAT0010151","MIMAT0010150"
"OVCAR3",12.5315301089,8.45582036508,10.6809396498,10.0178801627,7.97183091478,10.2011927525,10.8240438423,9.87413607103,6.13319359866,6.7540857822,9.52632317069,10.6544659738,5.89869207256,9.47563211455,10.8036468141,8.99441001203,6.41142624573,6.55305325277,5.94040169797,6.44078613241,6.33503298659,6.13319359866,5.98116766711,5.8554914431,5.91957844594,6.00090140274,6.02081330425,6.05918219921,6.15116879419,5.78842470744,6.16892278185,6.3812833725,5.98116766711,6.00090140274,6.09676785471,5.96092866731,5.78842470744,5.94040169797,6.04023491675,5.98116766711,5.89869207256,6.15116879419,6.00090140274,5.83364912759,9.08119047535,6.02081330425,6.05918219921,5.8554914431,6.02081330425,6.00090140274,6.28706590735,6.13319359866,6.11499161333,5.91957844594,5.89869207256,5.76526952069,6.11499161333,8.64803395056,9.87413607103,8.59006301881,7.77188557852,11.6004426007,6.53931393127,6.09676785471,6.15116879419,6.4979316519,6.41142624573,5.96092866731,6.04023491675,5.98116766711,5.91957844594,11.3599855984,11.5130021189,6.02081330425,6.04023491675,6.81159946988,6.00090140274,5.8554914431,6.15116879419,8.49497555414,5.87725345388,5.91957844594,6.16892278185,7.44120126062,6.00090140274,6.02081330425,6.13319359866,6.15116879419,5.98116766711,5.96092866731,6.69432306013,6.15116879419,6.27090264917,5.78842470744,5.87725345388,6.04023491675,6.00090140274,5.78842470744,8.05506547257,6.04023491675,6.16892278185,5.98116766711,6.13319359866,5.76526952069,6.96150757468,5.76526952069,6.68187087996,6.71849862771,8.14735758301,7.96162332829,7.73077579651,5.83364912759,5.96092866731,5.91957844594,6.66945202566,6.52575569283,6.04023491675,10.8268423985,6.88849973551,6.57969306346,6.04023491675,5.87725345388,5.74173662383,6.60599798023,9.76628043226,5.8554914431,5.96092866731,5.83364912759,5.89869207256,6.05918219921,6.28706590735,7.05006629831,6.00090140274,5.89869207256,6.07809742303,5.76526952069,5.8554914431,7.82870773546,9.00188666754,7.43387749735,6.00090140274,7.54650866097,6.15116879419,5.96092866731,7.38162946703,6.07809742303,5.91957844594,6.02081330425,6.93050081079,8.91793890101,10.7480250846,11.9352866199,9.33757730486,7.41168045765,6.04023491675,5.98116766711,8.73684160723,5.89869207256,7.51924309436,6.28706590735,6.39626226099,6.69432306013,9.09745278253,7.0597230003,5.78842470744,6.16892278185,5.78842470744,6.28706590735,9.67161182868,6.30323278525,5.83364912759,6.11499161333,6.02081330425,6.18626283567,6.04023491675,6.07809742303,5.66902676551,6.05918219921,9.06705783948,6.55305325277,6.18626283567,9.73540370789,6.4262647547,7.93085558641,6.02081330425,6.09676785471,5.98116766711,11.0800780068,8.67309702886,9.55353330303,10.9932710096,5.98116766711,8.7515775319,5.89869207256,8.18700558682,6.7540857822,6.48397696324,5.98116766711,12.2172791931,10.7361820431,7.43387749735,5.94040169797,5.89869207256,6.33503298659,6.4553272203,7.83421820066,5.98116766711,7.21266660466,6.07809742303,6.41142624573,5.98116766711,8.02624677265,6.18626283567,5.96092866731,6.25436728144,10.1192913249,8.444973448,5.66902676551,6.20359271421,10.280735978,9.09513325187,12.5763922268,9.67780771557,11.4323487626,7.78920757535,11.2039046608,6.4262647547,5.96092866731,5.71781348972,7.39677601079,5.76526952069,6.11499161333,5.96092866731,5.8554914431,8.96935773911,6.55305325277,7.20408201217,6.3812833725,8.82043428408,6.7888161945,6.00090140274,5.91957844594,6.22091032165,6.00090140274,6.11499161333,6.15116879419,7.35869515133,10.7443293105,9.66382491586,7.12463831418,7.5397791917,10.1871417164,7.6062941607,7.15167619582,6.4262647547,11.2944312104,5.94040169797,5.87725345388,5.89869207256,7.35093918155,8.08342613944,6.20359271421,6.31922050252,5.87725345388,6.02081330425,6.64443315241,7.97183091478,5.87725345388,7.43387749735,5.89869207256,6.52575569283,5.83364912759,5.98116766711,6.30323278525,5.91957844594,6.22091032165,7.88868237441,7.56002706511,6.09676785471,5.96092866731,6.86690797814,6.60599798023,5.91957844594,6.35049724708,6.25436728144,8.9153416283,6.25436728144,6.35049724708,7.1336046229,6.36597242759,6.07809742303,6.16892278185,5.89869207256,5.96092866731,5.98116766711,6.00090140274,5.94040169797,6.09676785471,8.16067821322,8.51936105316,5.98116766711,6.52575569283,6.07809742303,6.27090264917,5.96092866731,7.88868237441,6.11499161333,6.00090140274,5.91957844594,6.7888161945,6.11499161333,6.02081330425,5.98116766711,6.04023491675,5.87725345388,7.38162946703,6.7888161945,9.79222091108,9.11811050561,7.27937843123,8.59991284219,8.16067821322,5.91957844594,6.05918219921,6.04023491675,5.83364912759,6.11499161333,6.04023491675,7.07852444539,5.76526952069,6.35049724708,5.91957844594,6.33503298659,6.30323278525,7.12463831418,6.48397696324,6.25436728144,6.00090140274,5.94040169797,8.05506547257,10.2404574467,5.87725345388,6.11499161333,6.02081330425,6.02081330425,5.91957844594,5.91957844594,7.68839020005,6.20359271421,6.05918219921,6.07809742303,6.02081330425,6.73050410253,10.8606059275,6.36597242759,7.92564344659,6.31922050252,6.04023491675,6.04023491675,5.98116766711,6.20359271421,6.23764019504,6.39626226099,6.46972320818,6.60599798023,6.00090140274,6.02081330425,6.00090140274,6.16892278185,5.74173662383,7.68839020005,5.98116766711,5.83364912759,5.87725345388,5.83364912759,6.09676785471,5.89869207256,5.89869207256,5.98116766711,6.56651075586,6.15116879419,6.02081330425,7.2956312004,6.66945202566,5.91957844594,6.20359271421,5.74173662383,11.3219055526,6.02081330425,6.00090140274,6.27090264917,6.00090140274,5.66902676551,6.30323278525,5.78842470744,5.98116766711,5.98116766711,6.33503298659,6.20359271421,6.04023491675,6.25436728144,5.83364912759,7.86721695273,7.74261259758,5.91957844594,5.98116766711,8.97188838008,8.52281689398,5.76526952069,5.98116766711,6.07809742303,6.5929054738,6.81159946988,6.39626226099,6.56651075586,7.67602757865,5.98116766711,6.60599798023,6.81159946988,5.89869207256,13.328338334,6.13319359866,6.41142624573,8.63219549718,6.09676785471,5.91957844594,5.76526952069,6.13319359866,6.52575569283,5.8554914431,6.16892278185,6.93050081079,6.30323278525,7.64472154722,6.13319359866,6.07809742303,5.98116766711,6.20359271421,6.16892278185,5.96092866731,5.8554914431,5.83364912759,6.15116879419,7.08788710093,5.96092866731,5.87725345388,5.96092866731,5.96092866731,6.00090140274,6.00090140274,6.11499161333,6.05918219921,7.66987716049,6.31922050252,5.87725345388,5.89869207256,6.07809742303,5.78842470744,5.74173662383,7.0597230003,6.82273014794,5.81121411751,6.36597242759,6.09676785471,6.83402853458,6.46972320818,6.07809742303,6.23764019504,6.35049724708,6.02081330425,7.94116501316,6.00090140274,5.83364912759,6.00090140274,6.27090264917,5.87725345388,6.35049724708,6.02081330425,6.00090140274,5.91957844594,6.05918219921,6.18626283567,10.0324865979,5.98116766711,6.44078613241,5.78842470744,5.94040169797,5.87725345388,5.81121411751,6.28706590735,5.94040169797,7.0308877993,6.05918219921,6.07809742303,5.66902676551,5.87725345388,5.8554914431,5.96092866731,5.78842470744,5.94040169797,5.87725345388,5.96092866731,5.89869207256,6.15116879419,6.07809742303,6.09676785471,6.05918219921,6.13319359866,6.05918219921,5.89869207256,6.16892278185,5.83364912759,5.98116766711,5.83364912759,5.94040169797,7.30359811699,6.05918219921,5.81121411751,6.02081330425,8.49149237748,5.96092866731,6.05918219921,7.06910063192,5.81121411751,5.94040169797,6.05918219921,5.96092866731,6.04023491675,5.87725345388,6.66945202566,6.92017418243,5.96092866731,5.98116766711,6.05918219921,6.04023491675,6.7888161945,5.96092866731,6.09676785471,6.53931393127,6.09676785471,6.87774424995,5.89869207256,6.02081330425,6.57969306346,5.96092866731,6.63168636631,6.18626283567,5.83364912759,5.87725345388,5.8554914431,6.76579992329,6.09676785471,6.27090264917,5.94040169797,6.09676785471,5.66902676551,6.02081330425,6.05918219921,6.11499161333,5.74173662383,5.94040169797,7.71870410567,14.2708114211,6.39626226099,5.87725345388,6.04023491675,6.00090140274,6.27090264917,5.98116766711,6.07809742303,6.05918219921,6.27090264917,6.22091032165,5.98116766711,6.23764019504,6.13319359866,5.81121411751,6.11499161333,6.04023491675,6.30323278525,6.00090140274,5.76526952069,7.11551189717,6.04023491675,6.4262647547,5.81121411751,5.98116766711,5.91957844594,6.41142624573,6.15116879419,5.83364912759,6.16892278185,6.87774424995,5.6934869575,5.91957844594,5.94040169797,10.0348952307,7.66987716049,8.32373033752,5.96092866731,6.31922050252,5.87725345388,5.8554914431,6.04023491675,5.8554914431,5.91957844594,6.33503298659,5.89869207256,6.20359271421,10.0324865979,8.3780346921,9.16520850387,10.2373175314,6.77741971552,8.50545430872,7.07852444539,5.76526952069,8.62256436116,6.28706590735,8.63219549718,5.89869207256,5.76526952069,6.09676785471,5.8554914431,5.98116766711,6.13319359866,5.91957844594,6.16892278185,6.76579992329,5.94040169797,5.74173662383,6.53931393127,5.81121411751,5.76526952069,5.83364912759,5.6934869575,6.04023491675,6.09676785471,5.81121411751,6.07809742303,5.8554914431,6.23764019504,8.02624677265,5.96092866731,7.81192051825,6.05918219921,9.17617314911,11.0221874649,7.5397791917,6.07809742303,6.13319359866,5.89869207256,6.22091032165,6.16892278185,5.94040169797,5.83364912759,5.81121411751,5.91957844594,8.54670157333,6.00090140274,5.83364912759,5.83364912759,5.83364912759,5.66902676551,5.81121411751,6.69432306013,5.78842470744,5.96092866731,5.87725345388,5.81121411751,5.81121411751,5.66902676551,5.91957844594,5.98116766711,6.00090140274,5.94040169797,6.04023491675,5.91957844594,6.09676785471,5.8554914431,5.8554914431,5.98116766711,6.30323278525,6.52575569283,5.8554914431,7.07852444539,6.13319359866,5.94040169797,5.91957844594,5.98116766711,5.94040169797,5.76526952069,6.25436728144,5.94040169797,6.09676785471,6.02081330425,6.02081330425,5.94040169797,5.8554914431,6.00090140274,5.87725345388,6.04023491675,6.11499161333,6.71849862771,6.05918219921,6.7888161945,5.89869207256,6.00090140274,5.81121411751,5.81121411751,6.16892278185,5.98116766711,6.4553272203,6.18626283567,6.9816243607,5.89869207256,5.78842470744,5.98116766711,6.02081330425,5.91957844594,6.3812833725,6.16892278185,6.15116879419,5.89869207256,6.20359271421,6.27090264917,5.89869207256,6.16892278185,8.09270429398,6.02081330425,5.8554914431,6.11499161333,5.78842470744,6.92017418243
